nome,idade,fase,iaa,inde,ponto_virada,sexo,ips,pedra,ipp,ida,bolsista_encoded,pedra_encoded,ian,ieg,ipv,corraca,diff_fase,na_fase,ponto_virada_encoded
ALUNO-28,14.0,4,8.3,9.079,Sim,F,7.5,Topázio,9.4,8.8,1,4,10.0,9.2,9.9,R,0.0,1,1
ALUNO-29,15.0,3,9.6,6.342,Não,F,7.5,Ágata,7.5,3.8,0,2,5.0,5.3,7.9,R,-2.0,0,0
ALUNO-34,13.0,2,6.9,6.129,Não,F,7.5,Ágata,7.7,5.5,0,2,5.0,2.9,8.7,R,-1.0,0,0
ALUNO-35,19.0,7,9.2,8.416,Sim,F,7.5,Topázio,8.4,8.2,0,4,5.0,9.4,9.4,B,-1.0,0,1
ALUNO-36,15.0,3,8.3,6.246,Não,F,3.8,Ágata,7.3,4.7,0,2,5.0,6.4,7.9,R,-2.0,0,0
ALUNO-37,11.0,2,0.0,6.154,Não,M,6.9,Ágata,7.5,6.5,0,2,10.0,5.4,6.7,R,0.0,1,0
ALUNO-38,13.0,3,3.8,6.847,Não,F,7.5,Ágata,7.5,5.1,0,2,10.0,6.9,7.8,B,0.0,1,0
ALUNO-40,16.0,5,9.2,7.334,Não,M,7.5,Ametista,8.3,6.0,0,3,5.0,7.8,8.0,B,-1.0,0,0
ALUNO-41,12.0,2,0.0,6.100,Não,M,7.5,Ágata,7.5,6.8,0,2,5.0,5.0,8.8,R,-1.0,0,0
ALUNO-42,8.0,0,10.0,6.802,Não,M,7.5,Ágata,7.2,4.0,0,2,10.0,6.7,6.0,B,0.0,1,0
ALUNO-46,9.0,0,8.5,8.471,Não,F,7.5,Topázio,8.1,6.9,0,4,10.0,10.0,8.4,R,0.0,1,0
ALUNO-47,11.0,1,8.5,6.056,Não,M,7.5,Ágata,7.5,4.0,0,2,5.0,6.3,5.8,B,-1.0,0,0
ALUNO-51,9.0,1,9.0,8.051,Não,M,7.5,Ametista,7.7,5.4,0,3,10.0,9.2,8.6,R,0.0,1,0
ALUNO-54,13.0,3,7.5,6.388,Não,F,7.5,Ágata,7.3,4.1,0,2,10.0,5.8,5.8,B,0.0,1,0
ALUNO-55,18.0,7,9.6,8.219,Sim,F,8.1,Ametista,8.1,7.6,1,3,5.0,8.9,9.2,B,-1.0,0,1
ALUNO-56,17.0,6,8.8,6.777,Não,M,5.6,Ágata,7.8,5.5,0,2,5.0,7.5,7.2,B,-1.0,0,0
ALUNO-57,17.0,7,8.3,7.213,Não,M,6.3,Ametista,7.7,6.0,1,3,10.0,6.9,7.0,B,0.0,1,0
ALUNO-60,18.0,6,7.9,6.956,Não,M,6.9,Ametista,7.2,6.1,1,3,5.0,7.5,7.7,R,-2.0,0,0
ALUNO-61,11.0,1,0.0,3.017,Não,F,5.6,Quartzo,6.9,0.0,0,1,5.0,1.3,5.1,P,-1.0,0,0
ALUNO-62,13.0,2,8.5,5.704,Não,M,7.5,Ágata,8.1,3.1,0,2,5.0,4.6,6.2,B,-1.0,0,0
ALUNO-65,9.0,0,10.0,8.438,Sim,M,7.5,Topázio,8.1,6.9,0,4,5.0,10.0,10.0,B,-1.0,0,1
ALUNO-66,13.0,2,8.0,6.875,Não,F,7.5,Ágata,8.5,5.9,0,2,5.0,6.3,7.7,R,-1.0,0,0
ALUNO-67,11.0,1,7.4,4.939,Não,F,7.5,Quartzo,8.3,1.1,0,1,5.0,3.3,6.1,R,-1.0,0,0
ALUNO-71,11.0,0,7.4,2.4600000000000004,#NULO!,F,5.0,#NULO!,0.0,3.6,0,4,5.0,0.0,0.0,P,-2.0,0,1
ALUNO-75,12.0,4,10.0,9.108,Sim,F,7.5,Topázio,8.8,8.5,1,4,10.0,9.2,9.7,R,1.0,0,1
ALUNO-76,8.0,1,10.0,8.869,Sim,F,7.5,Topázio,7.5,7.6,0,4,10.0,10.0,9.2,B,1.0,0,1
ALUNO-77,9.0,0,9.5,7.854,Não,F,7.5,Ametista,7.5,6.4,0,3,5.0,10.0,8.1,B,-1.0,0,0
ALUNO-78,11.0,1,8.9,6.339,Não,F,7.5,Ágata,7.3,2.6,0,2,5.0,9.2,5.6,R,-1.0,0,0
ALUNO-81,16.0,5,6.3,6.188,Não,F,2.5,Ágata,8.1,6.5,1,2,5.0,5.8,7.7,A,-1.0,0,0
ALUNO-83,15.0,5,6.7,5.987,Não,F,3.8,Ágata,7.3,3.0,1,2,10.0,6.4,6.7,B,0.0,1,0
ALUNO-84,9.0,1,3.5,7.867,Não,F,7.5,Ametista,7.5,6.8,0,3,10.0,10.0,8.3,B,0.0,1,0
ALUNO-85,10.0,0,9.5,6.652,Não,M,6.3,Ágata,4.7,6.9,0,2,5.0,6.7,7.0,B,-2.0,0,0
ALUNO-87,15.0,5,7.9,8.004,Não,F,7.5,Ametista,8.1,7.8,1,3,10.0,7.8,7.7,B,0.0,1,0
ALUNO-88,12.0,2,9.5,8.096,Sim,F,6.3,Ametista,8.1,7.4,1,3,5.0,9.6,9.1,B,-1.0,0,1
ALUNO-90,15.0,4,7.1,5.994,Não,M,7.5,Ágata,7.2,4.6,0,2,5.0,5.0,7.0,R,-1.0,0,0
ALUNO-91,11.0,2,9.5,4.200,Não,F,7.5,Quartzo,5.6,2.2,0,1,10.0,0.0,2.5,B,0.0,1,0
ALUNO-93,8.0,0,8.0,6.248,Não,F,7.5,Ágata,6.6,5.1,0,2,10.0,4.2,5.9,P,0.0,1,0
ALUNO-94,13.0,4,7.5,5.923,Não,F,7.5,Ágata,7.3,4.6,0,2,10.0,3.6,5.2,B,1.0,0,0
ALUNO-95,16.0,4,8.3,4.957,Não,F,7.5,Quartzo,6.9,1.3,0,1,5.0,5.6,4.1,R,-2.0,0,0
ALUNO-97,13.0,2,8.0,6.317,Não,F,7.5,Ágata,7.5,5.8,0,2,5.0,5.8,6.0,R,-1.0,0,0
ALUNO-98,14.0,3,9.2,6.953,Não,F,7.5,Ametista,7.5,6.3,0,3,5.0,6.4,7.5,R,-1.0,0,0
ALUNO-100,13.0,1,8.5,3.117,Não,F,3.8,Quartzo,6.3,0.0,0,1,5.0,0.0,3.8,R,-2.0,0,0
ALUNO-102,10.0,1,6.3,6.704,Não,M,7.5,Ágata,7.9,4.8,0,2,5.0,7.5,7.8,R,-1.0,0,0
ALUNO-103,9.0,1,9.5,8.076,Não,F,6.3,Ametista,7.9,6.2,0,3,10.0,8.8,8.6,B,0.0,1,0
ALUNO-104,8.0,0,9.0,8.010,Não,M,7.5,Ametista,7.2,6.4,0,3,10.0,10.0,6.8,P,0.0,1,0
ALUNO-105,14.0,4,10.0,4.956,Não,F,7.5,Quartzo,6.7,2.8,0,1,10.0,1.1,3.7,B,0.0,1,0
ALUNO-106,11.0,1,10.0,8.242,Sim,F,7.5,Ametista,8.3,7.9,0,3,5.0,7.9,10.0,R,-1.0,0,1
ALUNO-109,17.0,6,7.5,7.360,Não,F,7.5,Ametista,8.4,7.8,0,3,5.0,6.7,8.2,B,-1.0,0,0
ALUNO-111,15.0,4,8.3,7.222,Não,F,7.5,Ametista,8.4,6.0,0,3,5.0,8.1,7.4,B,-1.0,0,0
ALUNO-112,15.0,4,9.2,6.098,Não,F,6.9,Ágata,7.7,6.2,0,2,5.0,3.1,6.9,B,-1.0,0,0
ALUNO-113,12.0,2,9.5,6.664,Não,F,7.5,Ágata,8.1,4.6,0,2,5.0,7.1,6.6,P,-1.0,0,0
ALUNO-117,11.0,2,8.5,7.774,Não,F,7.5,Ametista,8.3,7.1,0,3,10.0,7.1,7.6,P,0.0,1,0
ALUNO-118,9.0,1,8.5,8.299,Não,F,7.5,Topázio,7.5,6.9,0,4,10.0,9.6,8.2,R,0.0,1,0
ALUNO-120,10.0,1,8.5,7.096,Não,F,7.5,Ametista,7.5,6.1,0,3,5.0,8.3,6.8,B,-1.0,0,0
ALUNO-124,8.0,0,9.0,8.275,Sim,M,7.5,Topázio,8.1,6.1,0,4,10.0,8.3,9.7,R,0.0,1,1
ALUNO-125,11.0,2,6.3,6.461,Não,M,7.5,Ágata,7.9,4.6,0,2,10.0,4.6,7.2,R,0.0,1,0
ALUNO-126,9.0,0,9.0,6.069,Não,F,7.5,Ágata,7.2,4.5,0,2,5.0,4.2,7.3,P,-1.0,0,0
ALUNO-127,11.0,1,10.0,6.907,Não,F,7.5,Ametista,7.5,5.6,0,3,5.0,7.1,6.9,B,-1.0,0,0
ALUNO-128,10.0,0,7.9,5.229,Não,F,4.4,Quartzo,2.5,4.0,0,1,5.0,6.7,5.6,B,-2.0,0,0
ALUNO-129,11.0,2,7.4,5.819,Não,F,7.5,Ágata,7.2,4.6,0,2,10.0,4.2,4.3,P,0.0,1,0
ALUNO-133,11.0,1,9.5,7.990,Não,M,7.5,Ametista,7.7,7.1,0,3,5.0,9.6,8.4,R,-1.0,0,0
ALUNO-135,10.0,1,9.5,5.788,Não,F,6.3,Ágata,6.9,3.6,0,2,5.0,4.2,7.3,B,-1.0,0,0
ALUNO-137,9.0,0,8.0,6.012,Não,F,7.5,Ágata,5.0,5.3,0,2,5.0,5.8,6.2,B,-1.0,0,0
ALUNO-143,13.0,3,7.9,6.278,Não,M,6.3,Ágata,7.5,4.3,0,2,10.0,4.4,6.8,B,0.0,1,0
ALUNO-149,17.0,7,8.8,8.360,Sim,F,6.9,Topázio,8.3,7.4,1,4,10.0,8.1,9.4,B,0.0,1,1
ALUNO-151,12.0,2,9.5,9.004,Sim,M,8.1,Topázio,10.0,9.1,1,4,5.0,9.6,10.0,B,-1.0,0,1
ALUNO-152,12.0,3,8.8,8.672,Sim,F,7.5,Topázio,8.3,8.0,1,4,10.0,8.3,9.8,B,0.0,1,1
ALUNO-153,14.0,4,10.0,8.355,Sim,M,7.5,Topázio,8.0,7.5,1,4,10.0,7.5,9.0,P,0.0,1,1
ALUNO-154,11.0,1,9.5,5.163,Não,M,7.5,Quartzo,8.1,1.5,0,1,5.0,2.9,6.3,B,-1.0,0,0
ALUNO-155,17.0,6,7.1,5.082,Não,M,0.0,Quartzo,8.1,3.4,0,1,5.0,5.3,6.6,B,-1.0,0,0
ALUNO-156,13.0,3,7.5,7.981,Não,M,6.3,Ametista,8.3,7.3,1,3,10.0,7.8,8.8,B,0.0,1,0
ALUNO-158,15.0,4,8.3,6.056,Não,F,6.9,Ágata,6.9,4.5,0,2,5.0,6.1,6.1,B,-1.0,0,0
ALUNO-159,9.0,0,9.0,8.025,Sim,F,7.5,Ametista,8.1,6.1,0,3,5.0,10.0,9.3,R,-1.0,0,1
ALUNO-162,11.0,1,8.5,7.531,Não,M,7.5,Ametista,7.5,6.6,0,3,5.0,10.0,6.8,P,-1.0,0,0
ALUNO-164,11.0,2,9.5,7.125,Não,F,7.5,Ametista,7.5,5.9,0,3,10.0,5.8,6.7,B,0.0,1,0
ALUNO-165,12.0,1,10.0,7.579,Não,F,7.5,Ametista,8.3,7.3,0,3,5.0,7.5,7.7,B,-2.0,0,0
ALUNO-167,11.0,1,10.0,7.639,Não,F,7.5,Ametista,7.5,5.8,0,3,5.0,9.2,8.3,A,-1.0,0,0
ALUNO-168,12.0,2,0.0,3.524,Não,F,5.6,Quartzo,7.5,2.5,0,1,5.0,1.7,4.4,R,-1.0,0,0
ALUNO-169,9.0,0,8.5,6.898,Não,F,4.4,Ametista,5.3,6.1,0,3,5.0,10.0,6.8,R,-1.0,0,0
ALUNO-171,14.0,3,8.8,8.036,Sim,F,7.5,Ametista,8.3,7.5,0,3,5.0,8.9,9.0,B,-1.0,0,1
ALUNO-173,17.0,5,9.6,6.532,Não,F,5.0,Ágata,7.7,4.9,0,2,5.0,6.7,7.5,R,-2.0,0,0
ALUNO-176,13.0,2,7.5,5.674,Não,F,5.0,Ágata,6.7,4.3,0,2,5.0,6.3,5.7,R,-1.0,0,0
ALUNO-177,8.0,0,9.0,7.196,Não,F,7.5,Ametista,6.9,4.6,0,3,10.0,8.3,6.3,B,0.0,1,0
ALUNO-184,10.0,2,8.5,7.896,Não,M,7.5,Ametista,7.5,5.6,0,3,10.0,9.2,8.0,R,0.0,1,0
ALUNO-185,8.0,0,8.0,7.906,Não,M,7.5,Ametista,7.2,5.4,0,3,10.0,10.0,7.8,R,0.0,1,0
ALUNO-188,14.0,3,7.1,6.435,Não,F,7.5,Ágata,8.1,4.7,0,2,5.0,5.8,7.8,R,-1.0,0,0
ALUNO-193,14.0,3,9.2,8.215,Sim,F,5.6,Ametista,7.9,7.7,0,3,5.0,10.0,9.6,R,-1.0,0,1
ALUNO-197,13.0,3,8.3,7.751,Não,M,7.5,Ametista,8.1,6.0,1,3,10.0,7.2,8.6,B,0.0,1,0
ALUNO-200,14.0,4,7.5,4.788,Não,M,6.9,Quartzo,6.7,3.3,0,1,10.0,1.7,3.5,B,0.0,1,0
ALUNO-201,15.0,4,5.8,5.636,Não,M,0.0,Ágata,8.3,6.4,0,2,5.0,5.6,6.7,B,-1.0,0,0
ALUNO-206,17.0,7,8.8,5.143,Não,M,0.0,Quartzo,7.7,2.0,0,1,10.0,4.2,6.3,B,0.0,1,0
ALUNO-207,14.0,3,8.3,5.504,Não,F,6.9,Quartzo,7.5,5.3,0,1,5.0,3.9,4.4,B,-1.0,0,0
ALUNO-208,12.0,2,7.0,6.450,Não,F,7.5,Ágata,7.5,4.5,0,2,5.0,6.3,8.0,B,-1.0,0,0
ALUNO-209,10.0,1,8.5,7.167,Sim,M,7.5,Ametista,8.1,4.2,0,3,5.0,7.9,9.2,R,-1.0,0,1
ALUNO-212,9.0,0,9.5,5.663,Não,M,5.0,Ágata,2.5,4.3,0,2,5.0,8.3,4.7,R,-1.0,0,0
ALUNO-213,13.0,3,9.6,8.761,Não,F,7.5,Topázio,8.8,7.5,0,4,10.0,9.4,8.9,B,0.0,1,0
ALUNO-217,10.0,1,8.5,7.765,Não,F,7.5,Ametista,8.1,7.1,0,3,5.0,8.8,8.4,B,-1.0,0,0
ALUNO-218,8.0,0,9.5,8.821,Sim,M,7.5,Topázio,8.1,6.9,0,4,10.0,10.0,9.7,B,0.0,1,1
ALUNO-219,12.0,2,0.0,4.176,Não,F,6.9,Quartzo,8.1,1.9,0,1,5.0,4.2,4.8,B,-1.0,0,0
ALUNO-221,14.0,3,9.2,4.442,Não,F,7.5,Quartzo,5.8,1.8,0,1,5.0,2.8,3.9,B,-1.0,0,0
ALUNO-225,15.0,5,8.3,7.138,Não,F,6.9,Ametista,7.5,6.0,1,3,10.0,6.7,6.7,P,0.0,1,0
ALUNO-226,12.0,2,0.0,4.617,Não,M,5.6,Quartzo,7.1,4.3,1,1,5.0,4.2,5.8,R,-1.0,0,0
ALUNO-229,11.0,0,8.5,5.054,Não,F,7.5,Quartzo,6.9,4.0,0,1,5.0,0.0,7.3,B,-2.0,0,0
ALUNO-231,17.0,7,9.2,7.698,Não,F,6.9,Ametista,8.0,5.4,0,3,10.0,8.6,7.5,B,0.0,1,0
ALUNO-232,16.0,5,8.3,7.331,Não,F,7.5,Ametista,8.3,6.7,0,3,5.0,7.2,8.2,B,-1.0,0,0
ALUNO-235,13.0,3,9.2,7.544,Não,F,5.6,Ametista,7.3,6.6,1,3,10.0,6.9,8.1,B,0.0,1,0
ALUNO-238,14.0,2,8.5,3.663,Não,M,4.4,Quartzo,5.0,2.1,0,1,5.0,1.3,3.5,R,-2.0,0,0
ALUNO-240,13.0,3,8.8,7.629,Não,M,7.5,Ametista,7.3,6.9,0,3,10.0,6.1,8.4,R,0.0,1,0
ALUNO-241,12.0,2,7.9,2.860,Não,M,5.6,Quartzo,4.1,0.0,0,1,5.0,0.4,2.6,B,-1.0,0,0
ALUNO-242,12.0,2,8.5,5.833,Não,M,7.5,Ágata,7.1,2.9,0,2,5.0,5.4,6.8,B,-1.0,0,0
ALUNO-243,8.0,0,8.5,6.354,Não,F,7.5,Ágata,7.5,3.2,0,2,10.0,5.0,6.8,R,0.0,1,0
ALUNO-246,11.0,1,9.0,7.013,Não,F,5.6,Ametista,8.5,4.6,0,3,5.0,8.8,7.7,R,-1.0,0,0
ALUNO-247,9.0,0,10.0,8.013,Sim,F,7.5,Ametista,8.1,6.8,0,3,5.0,8.3,9.7,B,-1.0,0,1
ALUNO-249,11.0,1,8.5,6.025,Não,M,7.5,Ágata,7.5,2.1,0,2,5.0,7.9,5.8,R,-1.0,0,0
ALUNO-251,10.0,2,9.0,7.976,Não,F,7.5,Ametista,8.5,7.3,0,3,10.0,6.7,8.4,B,0.0,1,0
ALUNO-252,9.0,0,10.0,7.473,Não,F,7.5,Ametista,7.2,5.9,0,3,5.0,10.0,6.6,R,-1.0,0,0
ALUNO-258,9.0,0,7.8,6.283,Não,F,7.5,Ágata,2.5,5.3,0,2,5.0,10.0,4.8,R,-1.0,0,0
ALUNO-260,9.0,0,9.5,6.750,Não,M,7.5,Ágata,7.5,4.5,0,2,5.0,6.7,7.8,B,-1.0,0,0
ALUNO-261,17.0,4,9.2,6.899,Não,M,7.5,Ametista,8.4,5.9,0,3,2.5,7.8,7.0,R,-4.0,0,0
ALUNO-262,16.0,6,9.2,7.903,Não,M,7.5,Ametista,7.8,7.7,1,3,10.0,6.9,7.7,R,0.0,1,0
ALUNO-263,16.0,6,7.9,7.694,Não,F,7.5,Ametista,8.0,6.5,1,3,10.0,7.8,7.5,B,0.0,1,0
ALUNO-266,10.0,2,9.0,7.892,Não,M,6.3,Ametista,7.5,6.8,0,3,10.0,8.3,8.0,R,0.0,1,0
ALUNO-267,15.0,4,9.2,8.014,Não,M,6.3,Ametista,8.3,8.2,1,3,5.0,8.9,8.6,R,-1.0,0,0
ALUNO-271,13.0,3,9.6,6.429,Não,M,7.5,Ágata,7.7,4.3,0,2,10.0,5.0,5.5,R,0.0,1,0
ALUNO-273,15.0,1,9.5,4.125,Não,F,7.5,Quartzo,6.3,0.0,0,1,5.0,2.1,4.4,B,-1.0,0,0
ALUNO-274,17.0,5,7.1,6.880,Não,F,7.5,Ágata,7.7,6.1,0,2,5.0,7.8,6.9,R,-2.0,0,0
ALUNO-275,14.0,3,8.8,5.815,Não,F,6.3,Ágata,6.9,3.4,0,2,5.0,5.8,6.4,B,-1.0,0,0
ALUNO-277,13.0,1,9.5,8.183,Não,M,7.5,Ametista,8.5,7.8,0,3,5.0,10.0,7.8,R,-2.0,0,0
ALUNO-282,16.0,5,9.2,8.544,Sim,M,7.5,Topázio,8.8,8.8,0,4,5.0,9.7,9.0,R,-1.0,0,1
ALUNO-283,16.0,5,8.8,8.531,Sim,F,7.5,Topázio,8.8,8.7,0,4,5.0,9.4,9.5,R,-1.0,0,1
ALUNO-288,13.0,3,8.3,8.088,Não,F,7.5,Ametista,7.3,7.7,1,3,10.0,7.5,8.7,B,0.0,1,0
ALUNO-293,15.0,5,0.0,3.080,Não,F,0.0,Quartzo,5.9,0.0,0,1,10.0,3.9,3.5,R,0.0,1,0
ALUNO-294,8.0,0,9.5,8.994,Sim,F,7.5,Topázio,8.4,7.3,0,4,10.0,10.0,10.0,R,0.0,1,1
ALUNO-295,10.0,1,9.0,6.771,Não,M,7.5,Ágata,7.5,6.9,0,2,5.0,7.1,5.3,B,-1.0,0,0
ALUNO-296,11.0,2,9.5,7.221,Não,F,7.5,Ametista,7.3,3.6,0,3,10.0,7.9,7.4,R,0.0,1,0
ALUNO-297,16.0,3,8.8,4.894,Não,M,5.6,Quartzo,7.7,2.8,0,1,2.5,3.3,6.1,B,-3.0,0,0
ALUNO-301,10.0,2,9.0,8.289,Não,M,7.5,Topázio,8.5,6.3,0,4,10.0,9.2,8.4,B,0.0,1,0
ALUNO-303,8.0,0,8.5,7.767,Não,M,7.5,Ametista,7.5,6.8,0,3,10.0,8.3,7.0,R,0.0,1,0
ALUNO-305,14.0,3,7.9,7.315,Não,F,5.6,Ametista,7.5,7.5,1,3,5.0,7.8,8.3,R,-1.0,0,0
ALUNO-310,8.0,0,9.0,7.165,Não,F,7.5,Ametista,6.6,4.6,0,3,10.0,8.3,6.3,R,0.0,1,0
ALUNO-312,12.0,2,9.0,7.946,Não,M,4.4,Ametista,8.8,7.8,1,3,5.0,9.6,8.8,N,-1.0,0,0
ALUNO-313,9.0,0,9.5,7.375,Não,F,5.0,Ametista,8.1,6.3,0,3,5.0,8.3,8.4,B,-2.0,0,0
ALUNO-315,14.0,5,8.8,8.909,Sim,F,7.5,Topázio,8.6,8.2,1,4,10.0,9.2,9.8,R,1.0,0,1
ALUNO-319,12.0,2,7.5,7.821,Não,F,6.9,Ametista,7.3,8.2,0,3,5.0,9.6,8.0,B,-1.0,0,0
ALUNO-321,17.0,7,8.3,7.891,Não,M,5.6,Ametista,8.3,7.6,1,3,10.0,7.5,8.3,B,0.0,1,0
ALUNO-323,12.0,1,7.4,4.976,Não,M,4.4,Quartzo,3.8,3.3,1,1,5.0,7.1,4.3,B,-2.0,0,0
ALUNO-324,17.0,7,8.3,8.252,Não,M,6.9,Topázio,8.3,7.9,1,4,10.0,8.1,8.6,R,0.0,1,0
ALUNO-331,8.0,0,9.0,8.923,Sim,M,7.5,Topázio,8.4,7.3,0,4,10.0,10.0,9.8,R,0.0,1,1
ALUNO-332,13.0,1,9.0,8.342,Sim,F,7.5,Topázio,8.3,7.4,0,4,5.0,9.6,9.8,B,-1.0,0,1
ALUNO-336,9.0,0,9.0,7.533,Não,F,6.3,Ametista,7.5,6.9,0,3,5.0,10.0,6.9,B,-1.0,0,0
ALUNO-337,15.0,5,7.5,7.661,Não,F,7.5,Ametista,8.8,7.3,1,3,5.0,8.1,8.5,A,-1.0,0,0
ALUNO-339,15.0,3,8.8,7.676,Sim,F,7.5,Ametista,8.5,6.2,0,3,5.0,8.1,9.2,P,-2.0,0,1
ALUNO-340,15.0,3,8.8,7.800,Sim,M,7.5,Ametista,8.3,7.0,0,3,5.0,8.1,9.1,B,-2.0,0,1
ALUNO-342,12.0,2,8.5,7.392,Não,F,7.5,Ametista,7.5,7.6,1,3,5.0,6.7,8.4,B,-1.0,0,0
ALUNO-343,17.0,5,8.3,7.070,Não,F,6.9,Ametista,8.0,6.0,0,3,5.0,8.1,7.2,P,-2.0,0,0
ALUNO-345,9.0,1,9.5,6.764,Não,F,7.5,Ágata,7.7,4.2,0,2,10.0,5.0,7.3,R,0.0,1,0
ALUNO-346,9.0,1,7.9,4.925,Não,F,7.5,Quartzo,7.5,0.0,0,1,10.0,3.8,4.4,B,0.0,1,0
ALUNO-348,10.0,1,10.0,7.558,Não,M,7.5,Ametista,7.7,6.4,0,3,5.0,8.8,7.5,R,-1.0,0,0
ALUNO-349,11.0,1,8.0,4.414,Não,F,7.5,Quartzo,6.9,0.4,0,1,5.0,3.3,4.6,B,-1.0,0,0
ALUNO-352,14.0,4,7.5,5.783,Não,F,7.5,Ágata,7.2,3.5,0,2,10.0,3.6,5.7,B,0.0,1,0
ALUNO-357,13.0,3,8.3,6.854,Não,F,7.5,Ágata,7.3,5.9,0,2,10.0,5.3,6.6,R,0.0,1,0
ALUNO-359,11.0,2,8.0,7.326,Sim,M,7.5,Ametista,8.5,8.0,0,3,5.0,5.0,9.1,B,-1.0,0,1
ALUNO-363,8.0,0,10.0,8.231,Não,F,7.5,Ametista,7.8,6.5,0,3,10.0,8.3,8.7,R,0.0,1,0
ALUNO-364,10.0,2,0.0,6.306,Não,M,4.4,Ágata,7.1,4.7,0,2,10.0,7.5,8.6,R,0.0,1,0
ALUNO-365,16.0,6,9.2,7.376,Não,F,5.0,Ametista,6.9,6.5,1,3,10.0,6.9,7.9,B,0.0,1,0
ALUNO-367,14.0,4,7.9,6.392,Não,M,7.5,Ágata,7.0,4.8,0,2,10.0,4.4,6.5,B,0.0,1,0
ALUNO-370,14.0,3,7.9,8.196,Não,M,6.3,Ametista,9.0,9.1,0,3,5.0,8.9,8.9,R,-1.0,0,0
ALUNO-372,13.0,2,8.0,6.360,Não,F,7.5,Ágata,7.5,4.9,0,2,5.0,5.4,7.4,P,-1.0,0,0
ALUNO-373,15.0,4,9.2,4.712,Não,F,5.6,Quartzo,7.2,1.5,0,1,5.0,4.4,4.2,R,-1.0,0,0
ALUNO-374,,7,9.6,8.276,Não,F,7.5,Topázio,8.1,6.4,0,4,10.0,9.4,7.9,R,,0,0
ALUNO-375,11.0,2,9.5,8.858,Não,F,7.5,Topázio,7.5,8.1,1,4,10.0,10.0,8.9,R,0.0,1,0
ALUNO-376,16.0,4,8.8,5.216,Não,F,0.0,Quartzo,7.7,3.9,0,1,5.0,5.8,5.7,A,-2.0,0,0
ALUNO-377,12.0,3,8.8,7.110,Não,M,5.6,Ametista,7.5,4.2,1,3,10.0,7.5,7.9,R,0.0,1,0
ALUNO-378,16.0,6,6.7,7.441,Não,M,4.4,Ametista,7.8,7.7,1,3,10.0,7.8,7.3,R,0.0,1,0
ALUNO-379,15.0,4,10.0,4.151,Não,M,5.0,Quartzo,5.6,1.7,0,1,5.0,2.8,3.5,R,-1.0,0,0
ALUNO-381,10.0,0,9.5,7.052,Não,M,6.3,Ametista,7.8,6.1,0,3,5.0,8.3,6.6,B,-2.0,0,0
ALUNO-383,11.0,0,9.5,6.915,Não,F,7.5,Ametista,7.2,6.3,0,3,5.0,5.8,7.8,R,-2.0,0,0
ALUNO-384,11.0,1,8.5,7.418,Sim,M,8.8,Ametista,8.1,3.6,0,3,5.0,9.2,9.1,A,-1.0,0,1
ALUNO-385,15.0,3,8.8,5.435,Não,F,7.5,Quartzo,7.3,2.6,0,1,5.0,3.9,6.4,R,-2.0,0,0
ALUNO-387,14.0,3,7.9,6.190,Não,M,5.0,Ágata,7.3,6.6,0,2,5.0,5.8,5.9,B,-1.0,0,0
ALUNO-388,13.0,2,9.5,6.007,Não,F,7.5,Ágata,7.5,3.8,0,2,5.0,3.8,7.7,R,-1.0,0,0
ALUNO-389,17.0,6,8.3,8.201,Não,M,6.3,Ametista,9.4,9.0,1,3,5.0,8.6,8.9,R,-1.0,0,0
ALUNO-393,12.0,2,9.0,7.260,Não,M,7.5,Ametista,8.1,7.4,0,3,5.0,6.7,7.4,B,-1.0,0,0
ALUNO-394,16.0,4,7.1,6.053,Não,F,6.9,Ágata,7.2,5.2,1,2,5.0,5.3,6.7,B,-2.0,0,0
ALUNO-396,16.0,5,7.9,7.593,Não,M,7.5,Ametista,7.7,7.2,0,3,5.0,8.1,8.7,R,-1.0,0,0
ALUNO-397,13.0,3,6.7,4.257,Não,F,3.1,Quartzo,4.6,2.5,1,1,10.0,2.8,3.8,R,0.0,1,0
ALUNO-400,11.0,1,0.0,3.729,Não,F,5.6,Quartzo,7.3,1.2,0,1,5.0,3.3,5.2,R,-1.0,0,0
ALUNO-403,13.0,3,9.2,7.878,Não,M,7.5,Ametista,7.9,6.4,0,3,10.0,7.2,8.5,R,0.0,1,0
ALUNO-404,14.0,4,8.8,8.499,Não,F,7.5,Topázio,8.9,7.4,1,4,10.0,9.2,8.3,R,0.0,1,0
ALUNO-405,8.0,0,8.5,7.767,Não,F,7.5,Ametista,7.5,6.0,0,3,10.0,8.3,7.8,A,0.0,1,0
ALUNO-406,11.0,1,9.0,6.868,Não,M,6.9,Ágata,7.5,6.4,0,2,5.0,8.3,5.4,R,-1.0,0,0
ALUNO-407,14.0,4,8.3,8.475,Sim,F,7.5,Topázio,9.2,6.6,1,4,10.0,8.9,9.4,B,0.0,1,1
ALUNO-408,9.0,1,9.0,8.699,Não,M,8.8,Topázio,8.8,7.2,0,4,10.0,9.2,8.9,R,0.0,1,0
ALUNO-416,14.0,2,9.0,7.349,Não,F,4.4,Ametista,7.3,6.9,0,3,5.0,8.8,8.2,B,-2.0,0,0
ALUNO-421,16.0,4,9.2,6.624,Não,M,7.5,Ágata,7.7,5.8,0,2,5.0,5.8,6.9,R,-2.0,0,0
ALUNO-422,11.0,0,9.0,7.965,Não,F,7.5,Ametista,8.4,7.2,0,3,5.0,10.0,7.7,P,-2.0,0,0
